thread index,duration in microseconds,visited nodes
7,62503,70075
7,24797,27945
7,16596,20418
7,135,234
7,10711,13563
7,42880,41505
7,382,833
7,91,242
7,201557,112201
7,21496,24085
7,72,114
7,42,54
7,80528,50387
7,37986,43241
7,14,22
7,20332,25493
7,24167,16741
7,178,220
7,27720,19325
7,23522,29269
7,67872,62486
7,56,93
7,86,147
7,20,36
7,11101,14557
7,8542,11591
7,8453,12188
7,13326,18546
7,0,1
7,12771,17426
7,24,37
7,0,1
7,138,286
7,746,2189
7,6,6
7,15819,20127
7,19235,24719
7,17566,20712
7,12396,16835
7,18622,22428
7,11569,14666
7,53055,59007
7,104188,102755
7,105079,97491
7,17118,21770
7,25877,29708
7,42347,47168
7,312,739
7,41,76
7,37840,43750
7,12117,15611
7,310,692
7,35,68
7,388,1378
7,39963,47989
7,29469,34642
7,14039,18350
7,23185,27964
7,70,125
7,68,140
7,392,988
7,11544,14997
7,4332,6490
7,579,2105
7,3090,6735
7,1499,6015
7,10300,14907
7,3948,5880
7,42028,43296
7,579,1477
7,62,162
7,4808,7664
7,25,68
7,10714,14231
7,34697,43986
7,390,917
7,26,57
7,14201,17677
7,116,243
7,0,1
7,45,82
7,57713,64290
7,133,220
7,183,396
7,5559,7932
7,167,392
7,12537,16980
7,42,81
7,40570,46654
7,19972,23328
7,8756,10923
7,67,135
8,123241,63808
8,17109,18382
8,62,92
8,1,1
8,171626,110578
8,4425,5567
8,13620,14744
8,6419,7675
8,74732,74610
8,6105,8420
8,15302,17389
8,478,1450
8,20820,20681
8,116,215
8,13,25
8,205,507
8,53679,51784
8,20372,21780
8,13618,14054
8,34,54
8,22578,28707
8,15185,20518
8,26,38
8,38257,37972
8,291,788
8,7273,9185
8,27532,29622
8,5195,7644
8,39551,43425
8,70683,73840
8,440,1103
8,16,24
8,122,349
8,100247,102321
8,14979,18841
8,107,189
8,62,154
8,495,1342
8,81,207
8,22842,26816
8,21048,14291
8,8633,11134
8,3870,6084
8,14636,22193
8,24307,26328
8,59264,53289
8,15074,19745
8,66275,67356
8,25480,31657
8,138655,46795
8,5058,5544
8,517,1139
8,183972,95860
8,243,607
8,52,131
8,67,176
8,26177,30356
8,65,139
8,18292,24541
8,153013,57726
8,1461,3655
8,88,163
8,17,36
8,1,1
8,25233,29844
8,126,251
8,83,221
8,30,57
8,216663,86708
8,1599,3976
8,138,422
8,74341,28146
8,108344,107596
8,80,115
8,11423,15389
8,115,236
8,168,454
8,83,258
8,48,119
8,34,80
8,25156,31772
8,7088,9387
8,10541,14480
8,453,1369
8,52,184
8,36124,41446
8,102,171
8,31122,34405
8,10044,13654
8,33288,37375
8,30,48
8,8523,12472
8,20430,25126
8,49,84
8,167,349
8,34,69
8,400,1192
8,130944,118807
8,72,109
8,223,471
8,38,75
8,248,599
8,129,448
8,54,173
8,343,1134
8,533,1745
8,59319,66542
8,13846,18019
8,9,14
8,11162,15664
8,59975,69399
8,30901,36395
8,98,275
8,53713,61904
8,23706,28724
8,50992,50837
8,111,182
8,21,31
8,9,15
8,533,1594
8,90962,89784
8,8117,12840
8,87,178
8,11,19
8,6837,9729
8,51579,59890
8,29125,38304
8,137,260
8,9584,14649
8,12431,18176
8,27,45
8,76,162
8,55414,44917
8,177710,71739
8,23,32
8,64,99
8,285,814
8,53,117
8,52,144
8,38371,49488
8,9506,16346
8,174994,74263
8,53605,62696
8,103006,65304
8,46,64
8,93,178
8,113233,56219
8,380,957
8,42,105
8,47,87
8,14,24
8,401,1367
8,365,1599
8,30895,25556
8,50944,41217
8,54,82
8,683,1633
8,62507,38839
8,111697,82575
8,44445,32987
8,78,145
8,0,1
8,73,153
8,0,1
8,82,222
8,352,982
8,59579,41465
8,241,473
8,35003,23085
8,50,80
8,60,100
8,84,152
8,14306,14856
8,51045,44198
8,70,107
8,56450,53545
8,11313,13874
8,109,232
8,131030,112524
8,42991,43650
8,1926,6061
8,14934,17361
8,72,117
8,152,309
8,19,33
8,25,47
8,169,496
8,13179,17373
8,9184,10736
8,29,55
8,251,664
8,41329,45792
8,182,427
8,93047,90755
8,622,1904
8,28,49
8,43580,46008
8,50,65
8,128,282
8,24508,30885
8,538,1471
8,28072,33552
8,4491,6524
8,60,140
8,65,239
8,486,1797
8,54,167
8,2898,5203
8,5422,9129
8,12235,16450
8,294,712
8,9835,13590
8,72469,68448
8,51768,51474
8,131,207
8,46907,42196
8,610,1666
8,87,377
8,36933,41437
8,154,324
8,83,170
8,14091,19665
8,45264,50309
8,557,1303
8,252,618
8,15019,19168
8,56,98
8,8804,11909
8,43449,44312
8,41,73
8,11753,15551
8,1572,3864
8,0,1
8,1120,3935
8,44904,51313
8,45,75
8,32,44
8,53978,56716
8,46846,42100
8,21237,26185
8,120190,110054
8,51,83
8,50584,50367
8,58,93
8,37570,39445
8,373,995
8,40,93
8,53,111
8,33,80
8,31,82
8,95,258
8,183,556
8,169,687
8,13552,17362
8,7583,8934
8,50,98
8,41823,43956
8,61949,57372
8,76606,79210
8,0,1
8,5,4
8,32015,35494
8,145,249
8,35299,39750
8,18658,24400
8,24,30
8,588,1817
8,6249,9710
8,4093,6315
8,103100,101744
8,23672,28880
8,16690,20920
8,32,58
8,381,1037
8,134,364
8,26339,34696
8,7787,9770
8,477,1251
8,87,226
8,201,608
8,20570,24286
8,646,2048
8,47110,52115
8,4,5
8,967,2481
8,35447,37384
8,5718,7137
8,186786,114434
8,69816,25671
8,38466,21422
8,88836,91732
8,25040,19638
8,23617,25497
8,2893,3703
8,7149,10438
8,437,1296
8,12249,16605
8,29,53
8,76,139
8,39,64
8,32721,38290
8,38,56
8,7598,11987
8,9,14
8,42966,47410
8,49838,47350
8,91,141
8,67,122
8,10896,14564
8,72,114
8,67,132
8,56,140
8,34194,35997
8,705,1540
8,23409,26642
8,16381,21839
8,54440,48128
8,25558,27876
8,139719,111335
8,24754,27004
8,223,449
8,21650,24629
8,46537,47332
8,22,37
8,95189,81873
8,51,60
8,11830,14475
8,9153,11211
8,921,2027
8,11165,14930
8,136,249
8,102276,95002
8,79686,80568
8,16549,19884
8,38270,38080
8,13824,16485
8,124,294
8,17,32
8,42,100
8,1012,3199
8,0,1
8,44641,46913
8,41,67
8,94,178
8,19342,22013
8,17431,22134
8,0,1
8,852,2301
8,7959,10849
8,17,30
8,15795,18580
8,12770,15130
8,25,58
8,28,50
8,45155,44817
8,54176,53434
8,56,82
8,90,149
8,144805,122616
8,11117,13881
8,214,490
8,508,1980
8,21,40
8,22098,24296
8,412,726
8,631,1144
8,108193,93025
8,101,189
8,4031,6143
8,304,874
8,37128,34627
8,8,9
8,846,1064
8,142392,117059
8,56579,51904
8,20079,12381
8,44375,40518
8,107,174
8,18518,20660
8,210,521
8,586,1634
8,18693,23028
8,11600,12681
8,41527,46268
8,51557,50525
8,12730,14955
8,10358,12955
8,410,851
8,23,48
8,21065,23671
8,75,117
8,9,13
8,13710,17217
8,2514,3920
8,27230,29904
8,45716,47014
8,75,149
8,14670,17376
8,14981,17320
8,24727,26816
8,92,196
8,244,617
8,17,36
8,21008,27542
8,50995,53229
8,54,87
8,50,91
8,0,1
8,128,312
8,15526,18891
8,19483,23140
8,30379,36115
8,28,48
8,1196,3777
8,79124,76092
8,208,391
8,3999,6309
8,45185,45466
8,2341,3213
8,56,135
8,190,142
8,24,44
8,50031,54250
8,66,88
8,12724,16421
8,204,526
8,25,51
8,481,1191
8,110,294
8,78,276
8,31,84
8,69627,65793
8,100,155
8,42062,46141
8,252,492
8,42254,48034
8,411,990
8,81,261
8,873,2616
8,65,190
8,212,862
8,196,489
8,165,523
8,34,89
8,65111,62649
8,43,76
8,148,346
8,37206,42600
8,139,299
8,26959,33583
8,28347,36744
8,175,451
8,12962,18529
8,250,575
8,12455,17570
8,45200,50440
8,55,87
8,27302,35232
8,24381,31806
8,3635,5328
8,398,1356
8,45,112
8,114,293
8,47103,55210
8,46609,53546
8,359,808
8,42003,51008
8,100,186
8,503,1248
8,41835,55084
8,61,115
8,114,303
8,38226,50142
8,38858,48349
8,3790,5945
8,524,2072
8,18973,26888
8,66,145
8,67,143
8,12742,25903
8,11293,20349
8,15807,30461
8,110,260
8,12,21
8,27466,52304
8,67,148
8,25,55
8,56061,101094
8,0,1
8,30,62
8,32350,65422
8,15104,30772
8,39252,86485
8,17369,38596
8,8,10
8,2770,7120
8,8532,19820
8,25346,61189
8,15053,32819
8,30,98
9,43305,21094
9,436,924
9,86523,51729
9,17514,16959
9,968,2246
9,94,243
9,47,79
9,3486,5749
9,14335,15591
9,56602,53027
9,118,223
9,40685,29891
9,127,230
9,105753,94060
9,94,161
9,13940,15264
9,79410,81486
9,302,613
9,7929,11627
9,38656,46635
9,50281,54280
9,10561,14654
9,45250,48818
9,69138,76583
9,66894,75544
9,37090,47480
9,40405,45579
9,9867,14448
9,55,96
9,955,3314
9,169,469
9,2707,4922
9,55180,67465
9,24608,32110
9,2417,3688
9,6314,9361
9,20620,26654
9,1,1
9,10506,14778
9,42893,46384
9,67776,69447
9,19435,24023
9,38567,46953
9,45081,54452
9,37072,44318
9,206,387
9,150,533
9,8344,12880
9,14428,20576
9,77,154
9,90320,101457
9,148,338
9,225,719
9,57236,68907
9,14666,20317
9,176,483
9,8527,12772
9,81,162
9,746,2036
9,8,17
9,84739,96681
9,11727,15433
9,20568,25699
9,8824,13197
9,51323,58481
9,65857,58454
9,4018,6631
9,23889,30807
9,32753,35064
9,10912,16891
9,3238,4548
9,508,1456
9,41777,45240
9,16519,21808
9,6481,9646
9,6046,9962
9,155,408
9,80082,84204
9,127,233
9,53270,60006
9,10562,14447
9,0,1
9,7800,12420
9,16182,20655
9,12003,18097
9,18189,21966
9,10797,15366
9,32,44
9,297,441
9,50832,57728
9,39779,48265
9,61,109
9,36,64
9,10790,15966
9,0,1
9,25,48
9,35321,42503
9,44,72
9,38,66
9,8124,11994
9,69,156
9,22,40
9,20872,27698
9,102,192
9,75,168
9,28,48
9,89424,99107
9,214,519
9,1097,3611
9,365,1315
9,46691,60404
9,92,161
9,91,199
9,22281,25806
9,27,46
9,5603,8620
9,51,115
9,41156,48183
9,14,17
9,22,28
9,363,822
9,57543,49767
9,25,35
9,8019,11335
9,908,1704
9,27684,36230
9,329,888
9,205,611
9,63631,64282
9,87440,96357
9,23,37
9,363,914
9,31,61
9,43,152
9,39,108
9,18337,24286
9,60,98
9,29610,40284
9,230,480
9,504,1584
9,7894,9730
9,14669,14408
9,369,522
9,30,99
9,13065,18551
9,95,210
9,3904,6340
9,17070,23393
9,40510,46735
9,17560,22740
9,24855,34564
9,1903,3758
9,278,709
9,2,6
9,38589,44197
9,259,615
9,14861,20546
9,1039,2913
9,32008,44261
9,161,310
9,26,51
9,12247,17118
9,7926,12419
9,329,830
9,21817,29229
9,43325,47096
9,207,382
9,38,82
9,10756,16257
9,18563,25153
9,49982,50554
9,5083,6904
9,100,244
9,79,180
9,51989,59342
9,509,1282
9,10794,16688
9,22758,20818
9,21122,13142
9,79,141
9,163,409
9,36,99
9,255,750
9,25431,14363
9,93,179
9,17112,17988
9,4,6
9,3588,5472
9,8916,13050
9,13230,18760
9,748,2697
9,137,392
9,526,1682
9,16766,23212
9,36029,42618
9,39,90
9,55,89
9,7644,12511
9,467,1650
9,112,337
9,44,113
9,20,71
9,102,363
9,29930,19222
9,39138,18712
9,28016,15170
9,107444,40329
9,52508,26467
9,10,23
9,51945,24716
9,0,1
9,60594,29654
9,55,76
9,113465,44389
9,107812,47321
9,7898,12249
9,35,76
9,1,1
9,38810,46754
9,118,225
9,35532,41890
9,8370,12282
9,82,188
9,122,304
9,1064,3128
9,1,1
9,124,295
9,611,2105
9,45,117
9,8508,12637
9,50706,57964
9,7149,9662
9,29611,34709
9,25842,33788
9,362,952
9,36937,44943
9,20962,27937
9,18192,26044
9,0,1
9,45,75
9,33,57
9,61,123
9,47841,60906
9,14371,20921
9,52,109
9,10868,18039
9,8625,12363
9,35,67
9,136,298
9,95,332
9,39,109
9,36,87
9,30076,36702
9,102,175
9,742,2368
9,62,188
9,101,391
9,48816,55132
9,45938,52368
9,25,47
9,613,1776
9,88,269
9,26756,32885
9,7827,11460
9,53579,58534
9,85,160
9,147,315
9,63309,77683
9,51,85
9,47834,30842
9,270,535
9,17523,24438
9,53882,64739
9,10967,14690
9,11216,15765
9,54,108
9,51437,45264
9,18024,23604
9,5214,5369
9,31790,38955
9,245,623
9,19788,25568
9,2647,4607
9,54,162
9,314,1049
9,94698,87492
9,113293,52421
9,40,67
9,166,315
9,1277,3766
9,5336,9950
9,258,687
9,67,265
9,209,993
9,35318,42935
9,1,1
9,47003,55527
9,30,53
9,166,361
9,41601,48703
9,67425,52278
9,35,43
9,71444,45494
9,48,84
9,16,12
9,42019,48329
9,70,115
9,14251,18126
9,46383,38720
9,120,232
9,62,132
9,32459,19917
9,18372,10305
9,125628,47125
9,101932,42168
9,124412,51941
9,93386,81269
9,74,140
9,54518,67643
9,295,478
9,51001,60981
9,32,55
9,7945,12078
9,79781,36494
9,79046,35896
9,13,18
9,96265,44990
9,129700,50433
9,4026,1428
9,29613,16488
9,3615,503
9,464,1470
9,195,719
9,141037,79425
9,25638,30946
9,13747,17950
9,14,19
9,43505,29281
9,112420,54025
9,180,393
9,53591,62997
9,66,132
9,1294,4495
9,45142,51675
9,72243,72851
9,12602,11828
9,21769,26743
9,444,1068
9,52,175
9,5884,8136
9,113,348
9,36940,44969
9,110,210
9,29647,30648
9,24822,27543
9,46,54
9,34892,36818
9,377,802
9,6603,9897
9,40224,46222
9,7664,10603
9,18314,21483
9,0,1
9,27595,29795
9,80963,87443
9,5328,7962
9,671,1802
9,36,99
9,112140,108560
9,12,14
9,48796,49562
9,22778,26138
9,34350,33993
9,43080,42252
9,436,482
9,2,3
9,38000,39430
9,155,304
9,50,101
9,13917,15385
9,76953,78501
9,35019,36105
9,21477,24507
9,141791,118588
9,523,1233
9,0,1
9,1,2
9,49981,50393
9,48930,51141
9,660,1814
9,51,102
9,196,665
9,410,1200
9,6280,8670
9,866,2882
9,45,103
9,142,395
9,9145,12078
9,55,102
9,69,169
9,1,1
9,191,657
9,152,611
9,96,278
9,136,361
9,119,107
9,16,40
9,439,1452
9,57526,46874
9,183,355
9,4043,5446
9,59,153
9,21172,24137
9,61,116
9,63399,64476
9,8055,10389
9,83,142
9,121273,109357
9,52322,55274
9,37,59
9,103,181
9,41358,45230
9,22155,25944
9,18757,23075
9,7622,10194
9,1462,3451
9,37856,41257
9,56,90
9,39,57
9,25,43
9,21093,23671
9,18209,21844
9,66519,66058
9,186,320
9,28924,27944
9,29210,33086
9,440,1066
9,32026,39457
9,103,175
9,76,132
9,35,45
9,42335,43242
9,0,1
9,14671,17795
9,1,1
9,32820,33489
9,236,442
9,0,1
9,46,86
9,614,1493
9,343,961
9,46790,53257
9,62023,66515
9,0,2
9,16838,20542
9,414,1121
9,125891,110536
9,21561,27956
9,50,75
9,11659,14654
9,30446,42434
9,0,1
9,20119,28904
9,21156,32676
9,17,29
9,648,1427
9,46,201
9,34648,53131
9,28565,43316
9,665,2246
9,303,955
9,43,103
9,7201,14048
9,1,1
9,7566,15407
9,29434,44500
9,113,327
9,0,1
9,34109,51842
9,42431,61944
9,129,282
9,26651,43377
9,20580,34652
9,20715,35393
9,1,1
9,384,1341
9,7225,15936
9,18337,30068
9,35,59
9,32072,55260
9,99,239
9,52,160
9,32737,56007
9,374,1371
9,33954,47664
9,541,1988
9,36462,53958
9,61,152
9,14008,24422
9,45787,68374
10,135,87
10,97745,41122
10,8,16
10,7,16
10,875,2207
10,40962,41666
10,68,75
10,63,120
10,12742,15073
10,42239,36108
10,14873,19271
10,40182,32657
10,108,107
10,92,95
10,99,100
10,60,92
10,17688,20597
10,11066,12284
10,43098,51821
10,23725,26506
10,923,2424
10,314,1358
10,4876,7703
10,7952,12137
10,33461,36626
10,106850,93604
10,279,766
10,35628,38116
10,607,1228
10,412,849
10,47220,51917
10,65094,73034
10,55,101
10,135175,116778
10,130978,116560
10,136,216
10,236,519
10,32,84
10,19,36
10,1978,2863
10,106085,94226
10,29775,29598
10,11980,17326
10,34930,37637
10,46,69
10,45050,45386
10,69,108
10,20737,25672
10,32350,35552
10,2,7
10,56009,49839
10,5032,7468
10,69,153
10,19702,25476
10,39026,42744
10,39,59
10,16081,21771
10,39308,39837
10,0,1
10,12306,17678
10,153,327
10,9,15
10,63,90
10,179103,111731
10,28073,37805
10,251,555
10,3619,6353
10,11989,17461
10,62,148
10,17979,25983
10,97485,99809
10,32799,39562
10,41202,44857
10,373,821
10,30240,36220
10,38583,44034
10,123,238
10,23,52
10,17664,22878
10,81,164
10,261,633
10,9978,14416
10,6089,9527
10,116343,93352
10,0,1
10,64284,58459
10,28,37
10,75,139
10,101593,96661
10,56079,61149
10,145,272
10,487,800
10,62990,67929
10,1632,4912
10,21,45
10,8322,11523
10,58042,62602
10,21560,25574
10,79,156
10,64,129
10,40009,46918
10,16,23
10,55,116
10,243,577
10,14462,18187
10,85,137
10,39564,40930
10,37250,35862
10,119101,111860
10,105,185
10,126212,112796
10,13833,15483
10,8426,11540
10,191,382
10,22,56
10,26759,31089
10,18235,21875
10,12017,14007
10,41333,42665
10,2128,2983
10,34,69
10,45588,42795
10,789,2087
10,120,371
10,11586,15061
10,11168,15149
10,503,984
10,19,36
10,6026,6862
10,10719,13978
10,21749,24867
10,8068,11697
10,139,307
10,21561,24396
10,78,98
10,11,18
10,52,123
10,46447,49408
10,16899,19524
10,1,4
10,1208,3121
10,42,107
10,2013,1611
10,280,884
10,422,1258
10,77,196
10,27,77
10,739,1501
10,117,361
10,189,571
10,54766,54412
10,36308,36812
10,10138,12266
10,118453,106538
10,1092,2709
10,13476,16734
10,57,118
10,37782,37821
10,169,349
10,71,144
10,15476,19628
10,29312,23832
10,76,108
10,12,20
10,18818,21118
10,43,94
10,48578,49592
10,348,783
10,27680,33201
10,39163,47947
10,128,260
10,11381,15603
10,46025,49671
10,31869,34136
10,52,77
10,159,361
10,11753,16831
10,11844,16502
10,24,50
10,67293,69640
10,49,82
10,94,192
10,43,98
10,14838,19456
10,15949,21055
10,624,1586
10,45312,48947
10,32173,36110
10,21,35
10,16018,24120
10,99362,96890
10,10753,14423
10,26111,29333
10,78,110
10,452,270
10,12017,18086
10,40251,43608
10,55,74
10,11820,14864
10,97,242
10,14014,19322
10,122401,86974
10,30059,16528
10,22084,25570
10,34,45
10,22220,18741
10,76553,27896
10,353350,111418
10,275776,88534
10,41,48
10,584,1288
10,50,102
10,60272,20946
10,103034,31513
10,95232,46664
10,25,31
10,116311,60346
10,74,109
10,0,1
10,72,135
10,41,96
10,1537,4763
10,20919,25881
10,53,83
10,53649,64149
10,19999,24877
10,559,1386
10,14,24
10,95585,87350
10,19403,25687
10,32458,36888
10,43,74
10,36,67
10,106,208
10,22536,27743
10,18763,22331
10,51484,54977
10,495,1166
10,561,2116
10,32,82
10,12,24
10,27,90
10,97179,96812
10,72,116
10,5885,9616
10,64,139
10,77,162
10,9445,13679
10,0,1
10,18239,21000
10,18170,17007
10,0,1
10,46551,38660
10,83515,77509
10,90,128
10,11,19
10,968,2793
10,41007,45639
10,100,206
10,108,276
10,28645,33050
10,33060,36954
10,11779,15277
10,94390,80076
10,1344,3217
10,314,909
10,8840,11522
10,82283,77845
10,146,251
10,495,1499
10,727,1565
10,43471,36490
10,11715,13677
10,19,47
10,1160,2728
10,41864,41753
10,14916,16377
10,104,195
10,269,742
10,49,105
10,69391,63223
10,158,289
10,96,112
10,623,1721
10,23875,24850
10,20104,23578
10,58104,53769
10,98559,92910
10,90,173
10,22246,27113
10,18709,23323
10,13017,16180
10,27418,28548
10,51,79
10,15005,19274
10,295,633
10,0,1
10,65,118
10,57448,55151
10,1,2
10,19507,22849
10,112,244
10,1249,1901
10,13961,17286
10,4,7
10,399,959
10,26146,30574
10,3766,5750
10,4320,6370
10,57,88
10,20069,29887
10,55210,52328
10,72,129
10,404,1000
10,44183,45194
10,9348,10669
10,34141,34657
10,8568,9940
10,51070,46393
10,16857,19482
10,114,198
10,210,467
10,14811,19257
10,30,52
10,86,179
10,7,13
10,644,2078
10,34025,43600
10,12731,15651
10,60,101
10,27773,31481
10,90899,90264
10,59792,64947
10,51919,47640
10,235,575
10,82,153
10,112,233
10,27371,32372
10,964,2673
10,3134,5684
10,88149,87727
10,21858,24787
10,512,1012
10,18339,21863
10,1022,2318
10,12314,20827
10,56,96
10,57,112
10,43588,46384
10,1124,3334
10,49275,49246
10,54,87
10,27,42
10,14,23
10,11975,16822
10,54,96
10,62025,68197
10,51346,49828
10,86,129
10,12772,15522
10,47308,47073
10,30,42
10,11324,15018
10,147,294
10,14266,21139
10,13020,16805
10,430,1171
10,55372,54767
10,8097,11503
10,52,97
10,24,52
10,1,1
10,1597,5912
10,28459,32727
10,20991,24419
10,933,2547
10,83,190
10,27,65
10,84,201
10,1181,3500
10,100394,93611
10,10809,14059
10,18137,23228
10,42,66
10,55028,55376
10,526,1261
10,27,73
10,11355,14232
10,14376,18105
10,86881,86272
10,79,122
10,10897,13954
10,43840,42674
10,11412,15588
10,44023,50179
10,11185,13439
10,16140,19772
10,59,91
10,17699,21106
10,19379,22852
10,1891,3640
10,15373,17846
10,89606,77996
10,56412,54290
10,94,157
10,4762,6468
10,43915,47058
10,7361,9712
10,32957,37741
10,41396,43551
10,127,204
10,98,217
10,2,2
10,9563,12035
10,24,34
10,297,615
10,5684,7712
10,9956,13021
10,25568,32468
10,49024,49404
10,50196,55245
10,428,937
10,35774,41088
10,11020,15617
10,140,282
10,35,84
10,183,433
10,33,78
10,36,73
10,226,745
10,54,161
10,127,279
10,65,197
10,1,1
10,44,116
10,43940,53634
10,13231,16269
10,45,72
10,25593,30055
10,44560,50266
10,39,55
10,46816,54809
10,9402,13269
10,14733,21229
10,10269,13542
10,513,1261
10,76,191
10,236,744
10,73,176
10,47108,53049
10,78,156
10,91899,97713
10,8,11
10,48,87
10,0,1
10,129,280
10,7408,12783
10,104,274
10,334,1320
10,5962,13350
10,1006,2229
10,74,426
10,0,1
10,5355,12063
10,10456,18301
10,49,154
10,81,265
10,115,368
10,8502,15410
10,29214,47796
10,12732,22772
10,32164,54036
10,49,96
10,30246,48774
10,4926,9773
10,12330,23977
10,16766,28852
10,15334,26080
10,97,318
10,28,65
10,872,4016
10,29098,46513
10,14387,25126
10,201,666
10,18681,33245
10,305,1128
10,32343,55947
10,70,191
10,8261,16630
10,13604,27385
10,9119,17094
10,76,222
10,0,2
10,25564,45369
10,7865,19472
10,12893,30937
10,5432,12202
10,9065,19781
10,1674,5573
10,8085,18262
11,50616,24093
11,138,149
11,132,227
11,14287,15818
11,10025,9291
11,482,957
11,1518,2973
11,67,87
11,2,3
11,527,761
11,17080,17846
11,47566,45998
11,112,286
11,12,16
11,10211,13010
11,126678,96734
11,451,1075
11,166,496
11,339,784
11,45559,39476
11,18418,17822
11,49,113
11,73099,55400
11,142,227
11,53,113
11,116,335
11,1102,3056
11,30,69
11,8126,11657
11,112,259
11,853,2863
11,571,1669
11,94,253
11,48,116
11,99,326
11,111793,101958
11,108171,108264
11,129,237
11,47,90
11,5651,8264
11,18,25
11,80,182
11,18919,23634
11,535,1502
11,212,527
11,10399,15031
11,18895,25064
11,4486,5859
11,58,127
11,36262,38871
11,41335,47271
11,36,50
11,67,109
11,45,91
11,50481,55582
11,70383,55401
11,138,211
11,927,1666
11,45915,30282
11,570,1735
11,19,42
11,7311,5969
11,43607,19829
11,1875,3888
11,290,726
11,22661,20500
11,120,259
11,59855,46918
11,56236,25011
11,67235,44357
11,13629,17791
11,93,168
11,404,1057
11,5550,9543
11,14112,19098
11,10,10
11,86,159
11,14288,18702
11,285,620
11,0,1
11,95745,47352
11,5877,8238
11,38193,41383
11,21431,26494
11,54843,24718
11,47633,25419
11,210223,92017
11,34675,19450
11,30878,34571
11,148,313
11,6679,8793
11,53248,46787
11,55010,48939
11,20809,25325
11,82179,53738
11,41945,43860
11,197,90
11,58333,57363
11,30,51
11,6506,7590
11,117,223
11,28,51
11,17908,20494
11,2080,4417
11,30,67
11,100,233
11,4894,7873
11,84,188
11,22396,20045
11,96242,91455
11,23873,25570
11,54,72
11,42338,44257
11,96063,55534
11,51,92
11,252980,83494
11,573,1576
11,0,1
11,30570,18092
11,69,134
11,270,706
11,53,104
11,11851,16671
11,675,1815
11,7472,12028
11,13793,17693
11,5639,8096
11,452,1170
11,132163,53916
11,3642,489
11,235,512
11,361,847
11,64924,31277
11,11349,15177
11,70,142
11,19786,22858
11,54,91
11,72362,58740
11,488,971
11,364,1078
11,6357,9676
11,11158,15474
11,301,915
11,49607,57773
11,49,67
11,43,87
11,7105,10754
11,78374,74790
11,53303,56423
11,158,304
11,30,69
11,63,143
11,8,19
11,11317,14644
11,0,1
11,18,25
11,11762,15268
11,21,36
11,6388,9791
11,63,112
11,19968,25205
11,29,48
11,13489,16624
11,49235,47493
11,375,956
11,58,126
11,17,40
11,9056,12608
11,12858,16383
11,93,171
11,223,678
11,19752,26818
11,73610,77031
11,47870,45245
11,6,13
11,63,113
11,12810,16388
11,253,551
11,14172,18445
11,7,10
11,463,1301
11,43,104
11,330,904
11,30516,31699
11,53291,57477
11,10744,14355
11,101,196
11,274,818
11,3255,5279
11,243,816
11,2,2
11,8715,13667
11,0,1
11,30363,33834
11,1348,3563
11,31,93
11,14880,20640
11,8223,11696
11,42575,45804
11,21978,26509
11,10208,14108
11,83,189
11,15434,19777
11,62652,66324
11,94,161
11,42901,45013
11,283,486
11,12030,14570
11,45604,42807
11,138,242
11,30670,25291
11,16340,19449
11,948,2302
11,56621,59061
11,107202,99749
11,37,63
11,1303,2031
11,68,177
11,8628,11697
11,57262,56673
11,31543,33780
11,94,152
11,39920,40822
11,17373,20294
11,98,224
11,50731,57252
11,9957,12708
11,4568,6713
11,18334,22158
11,370,851
11,22726,25833
11,53,105
11,125469,109013
11,34200,38723
11,209,415
11,7199,10404
11,96,248
11,11552,16255
11,5115,7303
11,12817,16650
11,7098,8350
11,554,1420
11,1491,2967
11,4237,7068
11,55321,46356
11,149,307
11,30,60
11,108,239
11,98106,68199
11,22,31
11,335,709
11,17238,22263
11,42,67
11,95471,53858
11,83784,48621
11,58,124
11,26194,34717
11,1,1
11,67132,51210
11,125,214
11,40,83
11,7654,11261
11,37133,49427
11,27521,30376
11,40418,50298
11,64105,69580
11,38,48
11,52988,27471
11,80308,49131
11,279,727
11,6117,9944
11,3687,5669
11,43264,47617
11,149,263
11,7599,10888
11,79,160
11,31691,38426
11,770,2075
11,98975,103819
11,48408,55101
11,121352,114384
11,14735,19134
11,65,168
11,22236,27975
11,132,261
11,19,32
11,23533,30331
11,38166,47089
11,49535,53236
11,7471,10494
11,4417,6963
11,29677,35021
11,35374,40433
11,0,1
11,44034,53625
11,18356,23372
11,222,500
11,182,593
11,75408,82850
11,712,1990
11,43115,46124
11,369,837
11,22526,27390
11,36322,45409
11,38047,49749
11,59654,66453
11,100346,97036
11,13933,21231
11,115,239
11,19602,24925
11,25989,31450
11,10201,13270
11,17856,23047
11,35607,39777
11,87,120
11,45,92
11,621,1869
11,13758,20185
11,476,1059
11,18012,22340
11,321,761
11,16338,20629
11,1451,4672
11,24177,32786
11,12986,16871
11,16989,24215
11,25,40
11,63,134
11,116,304
11,19589,23901
11,649,1659
11,86,237
11,25,62
11,79829,83589
11,1,1
11,50275,56420
11,20022,23708
11,47596,51654
11,99924,97598
11,38568,43263
11,91,137
11,13498,18080
11,50,95
11,16237,21006
11,414,976
11,772,1707
11,14912,18617
11,57,113
11,157,344
11,889,1540
11,95,240
11,4200,6631
11,35,75
11,24,53
11,159,598
11,0,1
11,11933,16763
11,26,47
11,16222,19549
11,40851,47327
11,29,56
11,23945,28111
11,31,46
11,27,41
