thread index,duration in microseconds,visited nodes
7,16589,25320
7,10522,16737
7,87,220
7,13310,19219
7,21408,29076
7,48420,61122
7,49,93
7,58,147
7,12,36
7,8844,14327
7,7256,11591
7,7535,12188
7,11952,18129
7,0,1
7,11612,17369
7,22,37
7,0,1
7,102,286
7,504,2189
7,5,6
7,13651,20030
7,16687,24633
7,13085,20349
7,11004,16710
7,15661,22251
7,9490,14506
7,43132,58060
7,90671,96785
7,81274,92324
7,15850,21748
7,21590,29598
7,37080,46498
7,244,739
7,24,76
7,32436,43209
7,10955,15469
7,230,692
7,28,68
7,299,1378
7,37960,46208
7,25714,33599
7,12601,18274
7,20350,27775
7,64,125
7,51,140
7,258,988
7,9934,14926
7,3626,6490
7,443,2105
7,4220,6735
7,1089,6015
7,8907,14905
7,3073,5880
7,37774,41851
7,398,1477
7,49,162
7,4544,7664
7,25,68
7,10437,14221
7,30446,43291
7,297,917
7,20,57
7,12451,17656
7,71,243
7,0,1
7,29,82
7,49526,60156
7,84,220
7,119,396
7,5194,7932
7,102,392
7,11410,16912
7,30,81
7,37318,46035
7,16898,23271
7,7454,10870
7,43,135
8,76515,60915
8,12325,18274
8,37,92
8,0,1
8,99486,104397
8,3604,5552
8,8302,14764
8,4612,7618
8,50911,69101
8,5461,8323
8,11957,17272
8,342,1450
8,12448,20254
8,86,215
8,11,25
8,139,507
8,38840,50526
8,14037,21753
8,8402,13843
8,24,54
8,16920,28261
8,12664,20514
8,20,38
8,25830,36681
8,248,788
8,4753,9100
8,18724,29620
8,3950,7514
8,29962,43085
8,50028,69694
8,299,1103
8,10,24
8,88,349
8,71117,96353
8,11607,18818
8,76,189
8,51,154
8,323,1342
8,55,207
8,17175,26677
8,8599,14291
8,6530,11063
8,3063,6067
8,11943,21127
8,16959,26314
8,35814,52104
8,11696,19422
8,44764,64431
8,20784,31067
8,31478,46190
8,2949,5540
8,290,1139
8,64936,89907
8,204,607
8,41,131
8,40,176
8,17189,29175
8,55,139
8,14526,24342
8,44096,56864
8,977,3655
8,42,163
8,9,36
8,0,1
8,18408,29164
8,94,251
8,59,221
8,19,57
8,55550,80781
8,835,3976
8,88,422
8,18967,28001
8,77032,103244
8,53,115
8,10374,15311
8,77,236
8,97,454
8,56,258
8,34,119
8,28,80
8,21209,31086
8,5371,9323
8,8743,14396
8,373,1369
8,38,184
8,25583,40394
8,64,171
8,22538,33363
8,8071,13561
8,27387,37180
8,24,48
8,7176,12471
8,13837,24996
8,35,84
8,113,349
8,24,69
8,315,1192
8,102613,113767
8,56,109
8,167,471
8,34,75
8,190,599
8,105,448
8,38,173
8,254,1134
8,335,1745
8,51483,63422
8,12239,18019
8,8,14
8,11909,15548
8,49425,65788
8,27147,36105
8,87,275
8,44917,61096
8,18991,28422
8,39749,49925
8,77,182
8,64,31
8,8,15
8,401,1594
8,64621,84356
8,7038,12831
8,70,178
8,10,19
8,6056,9726
8,43384,57396
8,29208,37971
8,107,260
8,8753,14648
8,11420,18176
8,25,45
8,64,162
8,35345,44218
8,48392,66431
8,18,32
8,51,99
8,223,814
8,41,117
8,27,144
8,33682,48397
8,8323,16267
8,51930,69220
8,41324,58352
8,44430,61608
8,33,64
8,80,178
8,45334,54699
8,264,957
8,33,105
8,28,87
8,9,24
8,269,1367
8,261,1599
8,14944,25127
8,30042,41000
8,41,82
8,509,1633
8,27903,37584
8,62873,76703
8,20277,31417
8,48,145
8,0,1
8,56,153
8,0,1
8,70,222
8,236,982
8,28158,39625
8,146,473
8,13955,23029
8,35,80
8,44,100
8,38,152
8,8899,14840
8,30783,43687
8,49,107
8,37727,52566
8,9058,13825
8,81,232
8,92615,106715
8,32406,43233
8,1293,6061
8,10625,17300
8,53,117
8,94,309
8,16,33
8,14,47
8,102,496
8,10730,17272
8,6141,10733
8,19,55
8,170,664
8,30204,44539
8,155,427
8,65247,85482
8,774,1904
8,22,49
8,31107,45365
8,43,65
8,112,282
8,22465,30648
8,460,1471
8,24480,33179
8,3452,6524
8,40,140
8,67,239
8,344,1797
8,54,167
8,2854,5202
8,4620,9129
8,11398,16420
8,206,712
8,8322,13587
8,51191,65416
8,37880,49687
8,78,207
8,31578,40807
8,498,1666
8,69,377
8,30011,40846
8,124,324
8,63,170
8,12700,19591
8,37274,49281
8,421,1303
8,128,618
8,11255,19097
8,40,98
8,6681,11909
8,33709,42963
8,33,73
8,9851,15544
8,1217,3864
8,0,1
8,754,3935
8,37670,50601
8,36,75
8,22,44
8,40232,55611
8,32653,40700
8,17220,25949
8,96451,105747
8,42,83
8,38273,49025
8,38,93
8,28347,38964
8,316,995
8,29,93
8,44,111
8,21,80
8,25,82
8,60,258
8,106,556
8,163,687
8,10662,17328
8,5870,8875
8,37,98
8,31106,43270
8,46490,56517
8,63007,73765
8,0,1
8,3,4
8,24741,35248
8,102,249
8,27208,38473
8,17387,23959
8,16,30
8,509,1817
8,5609,9667
8,3317,6315
8,88822,97910
8,19736,28643
8,14840,20954
8,32,58
8,256,1037
8,93,364
8,22311,33512
8,5837,9695
8,555,1251
8,66,226
8,140,608
8,17203,24286
8,523,2048
8,41507,51045
8,3,5
8,660,2481
8,25384,37125
8,4863,7057
8,98010,109441
8,16332,25283
8,14512,21493
8,71002,85420
8,13682,19654
8,15819,25347
8,2030,3703
8,5568,10438
8,359,1296
8,10183,16605
8,24,53
8,56,139
8,23,64
8,27495,37826
8,30,56
8,7219,11916
8,6,14
8,33581,46301
8,34900,46173
8,48,141
8,52,122
8,8984,14482
8,45,114
8,50,132
8,31,140
8,24960,35232
8,588,1540
8,18125,26468
8,13910,21637
8,39372,46745
8,18445,27714
8,96209,105476
8,18116,26705
8,154,449
8,17203,24262
8,33809,46265
8,21,37
8,62054,75246
8,40,60
8,9603,14406
8,8234,11173
8,478,2027
8,8973,14645
8,85,249
8,74552,89304
8,62599,74294
8,13222,19865
8,28260,37823
8,10714,16259
8,79,294
8,14,32
8,39,100
8,595,3199
8,0,1
8,32239,46235
8,28,67
8,71,178
8,13591,22013
8,13449,21569
8,0,1
8,532,2301
8,6092,10801
8,12,30
8,11170,18561
8,10252,15085
8,19,58
8,23,50
8,31492,44031
8,37101,51925
8,37,82
8,51,149
8,112606,117521
8,8827,13792
8,182,490
8,433,1980
8,18,40
8,15834,24257
8,283,726
8,498,1144
8,75034,86437
8,80,189
8,3317,6143
8,155,874
8,25401,33408
8,5,9
8,309,1064
8,105891,111550
8,43640,51530
8,8473,12375
8,30022,39266
8,77,174
8,12946,20604
8,179,521
8,396,1634
8,14588,22900
8,7684,12681
8,33223,46152
8,36998,49009
8,9217,14958
8,8422,12873
8,280,851
8,18,48
8,15963,23538
8,50,117
8,7,13
8,11218,17217
8,2060,3913
8,20664,29647
8,38192,45415
8,65,149
8,11106,17355
8,11896,17206
8,16835,26525
8,81,196
8,162,617
8,14,36
8,18296,27409
8,43888,51535
8,45,87
8,39,91
8,0,1
8,86,312
8,12109,18758
8,12748,22509
8,25426,35951
8,21,48
8,891,3777
8,57991,72612
8,149,391
8,3393,6245
8,34276,45070
8,1707,3213
8,43,135
8,37,142
8,20,44
8,37475,52076
8,47,88
8,10340,16419
8,143,526
8,13,51
8,364,1191
8,81,294
8,80,276
8,26,84
8,48652,62413
8,72,155
8,34025,44969
8,199,492
8,36245,46779
8,321,990
8,60,261
8,453,2616
8,47,190
8,156,862
8,132,489
8,125,523
8,30,89
8,44736,59186
8,36,76
8,104,346
8,30416,41119
8,103,299
8,22351,33236
8,26231,36476
8,160,451
8,11616,18529
8,213,575
8,10212,17446
8,35693,49229
8,37,87
8,25684,34984
8,21431,31661
8,2409,5326
8,318,1356
8,35,112
8,86,293
8,42751,54487
8,41027,51832
8,297,808
8,37690,50099
8,82,186
8,380,1248
8,28965,53413
8,39,115
8,69,303
8,22777,48541
8,24997,48012
8,2387,5944
8,331,2072
8,12833,26739
8,35,145
8,35,143
8,10578,25541
8,9449,20208
8,12318,29004
8,81,260
8,9,21
8,27277,51349
8,51,148
8,19,55
8,52023,94708
8,0,1
8,24,62
8,32157,62406
8,14751,30661
8,42235,79938
8,17427,36903
8,8,10
8,2763,7120
8,9031,19797
8,25193,57966
8,15238,32478
8,27,98
9,26113,20912
9,329,924
9,56138,50838
9,10383,16959
9,423,2246
9,68,243
9,29,79
9,2868,5749
9,9406,15496
9,37212,51488
9,100,223
9,24211,29616
9,97,230
9,81368,88149
9,73,161
9,10220,15264
9,58466,76030
9,225,613
9,5963,11561
9,32246,45428
9,40682,53209
9,8517,14618
9,33319,47797
9,49017,72644
9,46194,71691
9,27159,46545
9,29909,44873
9,8188,14323
9,37,96
9,804,3314
9,123,469
9,2119,4922
9,45663,64413
9,21378,32100
9,1886,3679
9,4801,9286
9,15492,26514
9,0,1
9,8299,14644
9,34543,45028
9,48424,67224
9,15245,23712
9,30005,46258
9,32423,51144
9,30183,43959
9,149,387
9,159,533
9,7245,12854
9,10927,20127
9,65,154
9,76287,95497
9,126,338
9,177,719
9,46612,66956
9,12777,20317
9,165,483
9,7611,12737
9,65,162
9,567,2036
9,7,17
9,67936,90647
9,9355,15145
9,17803,25518
9,7930,13098
9,45984,57732
9,41161,55666
9,3879,6618
9,20172,30645
9,21190,33674
9,9327,16640
9,2500,4544
9,350,1456
9,28606,43739
9,13595,21760
9,5554,9637
9,4756,9834
9,124,408
9,62695,79064
9,87,233
9,38942,57106
9,9528,14418
9,1,1
9,7108,12273
9,14086,20655
9,10118,18021
9,14168,21925
9,9720,15366
9,23,44
9,152,441
9,37852,55087
9,32085,47449
9,42,109
9,25,64
9,8378,15947
9,0,1
9,19,48
9,26604,41431
9,30,72
9,28,66
9,6760,11736
9,53,156
9,18,40
9,16859,27319
9,83,192
9,62,168
9,22,48
9,70949,93253
9,150,519
9,820,3611
9,300,1315
9,38173,56940
9,66,161
9,71,199
9,16795,25427
9,20,46
9,4769,8604
9,26,115
9,29747,45999
9,9,17
9,13,28
9,256,822
9,34732,48364
9,19,35
9,6421,11247
9,719,1704
9,24003,35945
9,253,888
9,146,611
9,44806,61228
9,69008,90408
9,20,37
9,257,914
9,29,61
9,46,152
9,34,108
9,16564,24285
9,36,98
9,25842,39809
9,170,480
9,326,1584
9,5796,9676
9,8238,14348
9,274,522
9,24,99
9,11433,18551
9,65,210
9,3405,6332
9,14458,23154
9,32871,46143
9,14876,22739
9,21308,33476
9,1716,3758
9,194,709
9,1,6
9,28919,43832
9,197,615
9,11174,20527
9,800,2913
9,28765,43742
9,113,310
9,19,51
9,10397,17096
9,7298,12419
9,261,830
9,19052,28953
9,33642,45487
9,147,382
9,32,82
9,9552,16097
9,16034,25105
9,35494,48057
9,3793,6901
9,60,244
9,36,180
9,40312,56798
9,500,1282
9,9945,16682
9,13067,20692
9,7468,12940
9,42,141
9,137,409
9,28,99
9,194,750
9,8024,14317
9,68,179
9,9674,17667
9,3,6
9,2916,5472
9,7125,12918
9,10877,18760
9,570,2697
9,116,392
9,373,1682
9,14922,23039
9,28440,42034
9,39,90
9,43,89
9,7007,12510
9,364,1650
9,87,337
9,19,113
9,17,71
9,97,363
9,9802,19066
9,11134,18612
9,8881,15152
9,28336,38933
9,17409,26166
9,11,23
9,14563,24614
9,0,1
9,18106,29649
9,36,76
9,32261,43057
9,36996,46360
9,6275,12249
9,20,76
9,0,1
9,31517,45727
9,79,225
9,31326,40610
9,7010,12121
9,68,188
9,88,304
9,715,3128
9,0,1
9,83,295
9,392,2105
9,34,117
9,7143,12633
9,35504,55327
9,5549,9495
9,25309,34337
9,21911,33448
9,313,952
9,30528,43496
9,17978,28149
9,14478,25809
9,0,1
9,32,75
9,24,57
9,43,123
9,39263,59776
9,12378,20382
9,46,109
9,10793,17941
9,7317,12361
9,26,67
9,104,298
9,76,332
9,31,109
9,29,87
9,23580,36017
9,55,175
9,590,2368
9,51,188
9,77,391
9,38711,54374
9,36943,51300
9,19,47
9,438,1776
9,50,269
9,23565,32595
9,6796,11366
9,43244,57820
9,59,160
9,114,315
9,51015,74398
9,41,85
9,18183,30705
9,198,535
9,15557,24277
9,42804,61081
9,8203,14674
9,9415,15556
9,41,108
9,30123,44377
9,14001,23604
9,2599,5369
9,23132,38551
9,187,623
9,16650,25797
9,2478,4607
9,48,162
9,247,1049
9,62022,81589
9,33862,51460
9,33,67
9,96,315
9,954,3766
9,5354,9949
9,150,687
9,64,265
9,215,993
9,28877,41609
9,1,1
9,40042,54977
9,22,53
9,92,361
9,30165,48003
9,35891,50932
9,23,43
9,30560,44133
9,41,84
9,12,12
9,33285,47456
9,42,115
9,11616,17952
9,27653,37458
9,90,232
9,46,132
9,11656,19913
9,5227,10266
9,33564,45713
9,27790,40965
9,35296,51301
9,53718,76274
9,56,140
9,43038,63508
9,143,478
9,39166,56987
9,25,55
9,6625,12075
9,22706,35579
9,25099,35914
9,12,18
9,30977,44440
9,35439,49304
9,408,1428
9,10219,16396
9,142,503
9,393,1470
9,151,719
9,50519,73582
9,18435,30845
9,9351,17918
9,11,19
9,17879,28924
9,34533,53278
9,127,393
9,36974,58873
9,50,132
9,956,4495
9,34272,50711
9,46342,68913
9,6633,11754
9,17344,26677
9,332,1068
9,53,175
9,4487,8050
9,104,348
9,28836,44100
9,87,210
9,18124,30109
9,18043,27465
9,27,54
9,22180,35381
9,234,802
9,5262,9895
9,32991,45351
9,6133,10602
9,13220,21745
9,1,1
9,15904,28706
9,61996,81480
9,4094,7949
9,494,1802
9,32,99
9,82087,103324
9,9,14
9,35770,49120
9,16218,25886
9,21003,32599
9,26589,41216
9,218,482
9,1,3
9,24712,39238
9,109,304
9,36,101
9,8252,15368
9,50755,72425
9,23426,35128
9,15831,24279
9,100114,113010
9,379,1233
9,0,1
9,1,2
9,37689,49952
9,35463,50494
9,562,1814
9,35,102
9,163,665
9,300,1200
9,3580,8522
9,697,2882
9,35,103
9,74,395
9,6500,12007
9,39,102
9,54,169
9,0,1
9,170,657
9,180,611
9,74,278
9,97,361
9,27,107
9,13,40
9,384,1452
9,33729,46180
9,144,355
9,2707,5446
9,49,153
9,14764,24087
9,47,116
9,46890,62917
9,6557,10379
9,55,142
9,89668,103089
9,42658,54549
9,30,59
9,77,181
9,33174,44910
9,16332,25185
9,14417,23023
9,5624,10179
9,982,3451
9,27105,40524
9,44,90
9,23,57
9,20,43
9,15419,23488
9,13373,21808
9,50907,62858
9,135,320
9,19707,27798
9,23248,32930
9,330,1066
9,26012,39043
9,83,175
9,52,132
9,18,45
9,31567,42559
9,1,1
9,10938,17711
9,0,1
9,25335,32552
9,145,442
9,0,1
9,31,86
9,471,1493
9,220,961
9,34886,51632
9,47193,63617
9,0,2
9,13640,20744
9,355,1121
9,87721,104796
9,18501,27956
9,31,75
9,8751,14580
9,26464,41858
9,0,1
9,18429,27930
9,24274,32131
9,17,29
9,420,1427
9,67,201
9,33912,52498
9,32466,41841
9,500,2246
9,219,955
9,32,103
9,7799,14048
9,0,1
9,8749,15082
9,29938,43195
9,95,327
9,0,1
9,40616,50948
9,42096,59454
9,127,282
9,29462,43134
9,23930,34066
9,24232,35152
9,0,1
9,444,1341
9,8457,15925
9,19212,29870
9,49,59
9,40646,54367
9,99,239
9,52,160
9,37261,55249
9,327,1371
9,37787,46444
9,455,1988
9,36980,52827
9,80,152
9,14914,24411
9,44064,66250
10,71,87
10,52438,39723
10,9,16
10,11,16
10,640,2207
10,30928,41071
10,29,75
10,40,120
10,9616,15073
10,28353,35030
10,13192,19258
10,21153,32133
10,46,107
10,38,95
10,48,100
10,32,92
10,15738,20588
10,8027,12231
10,31190,48443
10,30087,26154
10,662,2424
10,236,1358
10,5570,7693
10,9560,12137
10,38904,35523
10,75606,86644
10,234,766
10,29212,36860
10,324,1228
10,157,849
10,39590,51008
10,56688,67733
10,42,101
10,89904,112768
10,103844,112260
10,82,216
10,165,519
10,30,84
10,12,36
10,1352,2863
10,72075,88767
10,19269,29037
10,8957,17115
10,24256,36880
10,34,69
10,35313,44273
10,51,108
10,16848,25414
10,25243,35264
10,2,7
10,35509,48306
10,4010,7465
10,55,153
10,16930,25358
10,31527,41321
10,28,59
10,14280,21664
10,29223,38839
10,0,1
10,11495,17637
10,128,327
10,9,15
10,51,90
10,85693,106154
10,25350,37615
10,202,555
10,3351,6353
10,10308,17369
10,66,148
10,16705,25615
10,77424,94225
10,25524,38759
10,28972,43361
10,314,821
10,24208,35982
10,30431,43252
10,90,238
10,20,52
10,15569,22863
10,55,164
10,214,633
10,8903,14323
10,5643,9523
10,102787,87103
10,0,1
10,43133,56014
10,22,37
10,61,139
10,79043,90606
10,43921,57608
10,105,272
10,237,800
10,51919,64764
10,1310,4912
10,17,45
10,6749,11523
10,45830,60039
10,17813,25274
10,69,156
10,50,129
10,32637,45517
10,13,23
10,45,116
10,454,577
10,11722,18024
10,58,137
10,30438,39530
10,25214,35463
10,95842,106968
10,84,185
10,94494,107176
10,10009,15421
10,6714,11531
10,124,382
10,20,56
10,20067,30834
10,13168,21821
10,8999,13937
10,29486,42057
10,1579,2983
10,25,69
10,30448,41386
10,571,2087
10,88,371
10,9172,14991
10,9635,15149
10,295,984
10,14,36
10,3793,6852
10,8455,13932
10,17049,24516
10,6023,11697
10,102,307
10,16713,24326
10,46,98
10,10,18
10,48,123
10,34141,48349
10,13159,19482
10,1,4
10,784,3121
10,28,107
10,801,1611
10,217,884
10,332,1258
10,56,196
10,24,77
10,610,1501
10,78,361
10,117,571
10,42216,53850
10,26893,36554
10,7374,12266
10,85569,100369
10,840,2709
10,10792,16662
10,47,118
10,26196,36366
10,115,349
10,51,144
10,12722,19628
10,15146,23656
10,44,108
10,10,20
10,13959,20841
10,37,94
10,34525,48611
10,279,783
10,20568,31837
10,32769,46507
10,101,260
10,9638,15601
10,35485,49333
10,24915,33949
10,36,77
10,110,361
10,10524,16694
10,10411,16500
10,19,50
10,51588,66839
10,41,82
10,69,192
10,35,98
10,11742,19031
10,13331,20782
10,476,1586
10,33569,47952
10,24758,35715
10,16,35
10,13630,23812
10,77558,90373
10,8985,14340
10,18745,28996
10,47,110
10,99,270
10,10200,18034
10,30675,43243
10,63,74
10,8853,14702
10,84,242
10,10995,19307
10,64558,80338
10,10489,16350
10,19255,25384
10,27,45
10,12465,18448
10,18260,27879
10,104993,105492
10,93216,82495
10,29,48
10,428,1288
10,36,102
10,14114,20854
10,20747,31197
10,34509,46286
10,18,31
10,44643,58958
10,50,109
10,0,1
10,45,135
10,33,96
10,1110,4763
10,17401,25771
10,44,83
10,43130,61490
10,17923,24489
10,428,1386
10,11,24
10,65879,81189
10,16612,25117
10,26427,35797
10,38,74
10,27,67
10,75,208
10,17875,27218
10,14787,22031
10,41381,53950
10,318,1166
10,585,2116
10,25,82
10,10,24
10,24,90
10,75934,90859
10,46,116
10,5085,9417
10,57,139
10,50,162
10,7879,13678
10,0,1
10,13773,20977
10,10396,16926
10,0,1
10,27407,38210
10,58505,73292
10,59,128
10,9,19
10,559,2793
10,34783,45311
10,78,206
10,84,276
10,21557,32904
10,24947,36203
10,9458,15276
10,59170,75706
10,1047,3217
10,184,909
10,6313,11437
10,53159,72634
10,108,251
10,338,1499
10,614,1565
10,24330,36111
10,8654,13502
10,14,47
10,784,2728
10,32800,40344
10,10117,16144
10,70,195
10,248,742
10,37,105
10,45845,60098
10,95,289
10,64,112
10,394,1721
10,16581,24767
10,15712,23512
10,42828,52640
10,71795,87024
10,62,173
10,18319,26850
10,15179,23225
10,10830,16119
10,20318,28181
10,35,79
10,12041,19274
10,167,633
10,1,1
10,44,118
10,43267,54337
10,0,2
10,16097,22723
10,100,244
10,473,1901
10,10915,17277
10,4,7
10,263,959
10,19787,29513
10,2994,5744
10,3370,6370
10,24,88
10,16341,28510
10,39178,51259
10,47,129
10,259,1000
10,32520,44944
10,5917,10668
10,22286,34007
10,6187,9895
10,35301,44863
10,12360,19167
10,88,198
10,136,467
10,10435,19191
10,22,52
10,68,179
10,5,13
10,486,2078
10,30640,43334
10,9531,15601
10,46,101
10,20517,30744
10,68646,83554
10,43366,62538
10,38178,46304
10,203,575
10,48,153
10,75,233
10,22380,32107
10,695,2673
10,2738,5684
10,62419,81438
10,17067,24696
10,345,1012
10,14700,21812
10,795,2318
10,9621,19336
10,34,96
10,40,112
10,33602,46252
10,822,3334
10,34009,47569
10,41,87
10,22,42
10,10,23
10,10330,16751
10,41,96
10,50022,66160
10,37691,49099
10,61,129
10,9141,15449
10,36287,46079
10,24,42
10,8669,14811
10,106,294
10,13183,20599
10,9914,16368
10,357,1171
10,40195,53068
10,7080,11448
10,31,97
10,20,52
10,0,1
10,1077,5912
10,18552,32128
10,15170,24419
10,790,2547
10,62,190
10,19,65
10,64,201
10,853,3500
10,100134,87837
10,7923,14059
10,13687,23063
10,31,66
10,39996,54381
10,369,1261
10,22,73
10,8331,14179
10,10177,18002
10,60429,80416
10,57,122
10,8364,13932
10,32332,41261
10,9171,15247
10,31106,47900
10,8783,13395
10,12369,19741
10,39,91
10,13700,21086
10,14826,22837
10,1551,3582
10,10727,17831
10,57690,74575
10,36463,52133
10,71,157
10,3640,6468
10,31540,46711
10,5899,9704
10,24321,37114
10,31255,42475
10,77,204
10,73,217
10,1,2
10,6014,12033
10,14,34
10,134,615
10,3577,7712
10,7460,13021
10,20535,31974
10,38865,47756
10,38455,54194
10,288,937
10,27951,40777
10,7626,15546
10,83,282
10,23,84
10,107,433
10,27,78
10,28,73
10,164,745
10,41,161
10,84,279
10,48,197
10,0,1
10,28,116
10,35889,52900
10,10128,15968
10,31,72
10,17740,28841
10,36539,48870
10,30,55
10,36592,54471
10,7200,13134
10,12390,20739
10,7827,13524
10,355,1261
10,48,191
10,181,744
10,47,176
10,34800,52238
10,54,156
10,66160,91395
10,9,11
10,41,87
10,0,1
10,103,280
10,7448,12750
10,110,274
10,287,1320
10,5867,13232
10,1062,2229
10,117,426
10,0,1
10,5893,12063
10,10902,18184
10,55,154
10,85,265
10,106,368
10,8971,15365
10,30173,46699
10,12984,22651
10,34856,53236
10,44,96
10,29511,47943
10,5237,9772
10,11131,23570
10,13685,28759
10,10454,26041
10,57,318
10,14,65
10,497,4016
10,20478,45178
10,11016,24727
10,117,666
10,14168,32597
10,202,1128
10,22214,53370
10,43,191
10,6424,16630
10,10045,27139
10,6127,17075
10,48,222
10,0,2
10,17479,44248
10,6148,19215
10,10191,30638
10,4505,12199
10,7215,19719
10,1806,5572
10,6476,18208
11,27450,24018
11,97,149
11,72,227
11,9713,15818
11,6256,9291
11,298,957
11,968,2973
11,41,87
11,2,3
11,265,761
11,12827,17864
11,46333,45610
11,104,286
11,9,16
11,7123,12932
11,80922,90814
11,280,1075
11,116,496
11,206,784
11,30439,38045
11,13094,17713
11,44,113
11,41565,52986
11,98,227
11,38,113
11,76,335
11,814,3056
11,24,69
11,6619,11657
11,56,259
11,552,2863
11,302,1669
11,51,253
11,40,116
11,63,326
11,78205,95258
11,87556,102329
11,88,237
11,35,90
11,4340,8264
11,12,25
11,46,182
11,11876,22900
11,634,1502
11,159,527
11,8956,15027
11,19116,24891
11,8488,5801
11,49,127
11,67527,38818
11,56545,44494
11,22,50
11,34,109
11,30,91
11,36359,54945
11,36155,54373
11,98,211
11,779,1666
11,16743,30142
11,415,1735
11,14,42
11,2978,5969
11,11864,19811
11,1857,3837
11,198,726
11,12293,20505
11,96,259
11,34589,45774
11,15652,24771
11,30279,43206
11,10657,17762
11,63,168
11,271,1057
11,4777,9412
11,10786,18889
11,6,10
11,58,159
11,10478,18587
11,221,620
11,0,1
11,31187,46652
11,3585,8219
11,28964,40819
11,19083,26597
11,16194,24583
11,17175,25094
11,69101,86982
11,13421,19348
11,24068,32901
11,113,313
11,5236,8784
11,35180,46339
11,39318,48208
11,14765,24456
11,64246,52621
11,66102,43317
11,48,90
11,33522,54440
11,24,51
11,4500,7406
11,83,223
11,20,51
11,12851,20403
11,926,4417
11,20,67
11,74,233
11,3341,7865
11,49,188
11,12457,19591
11,66638,86122
11,17406,25479
11,37,72
11,31284,43980
11,34815,54605
11,44,92
11,56815,76795
11,461,1576
11,0,1
11,10828,18092
11,60,134
11,200,706
11,42,104
11,9783,16669
11,538,1815
11,6570,12028
11,10596,17693
11,4770,8095
11,260,1170
11,36549,51098
11,185,489
11,158,512
11,224,847
11,21299,31106
11,8698,15176
11,48,142
11,14295,22478
11,36,91
11,36324,54790
11,335,971
11,252,1078
11,5162,9675
11,7860,15471
11,268,915
11,39328,56859
11,41,67
11,38,87
11,5604,10754
11,52059,72700
11,35543,54941
11,101,304
11,28,69
11,55,143
11,7,19
11,8388,14644
11,0,1
11,12,25
11,8754,15196
11,15,36
11,3688,9733
11,37,112
11,13847,24849
11,23,48
11,9546,16588
11,36240,46477
11,231,956
11,38,126
11,15,40
11,7124,12265
11,9500,16342
11,70,171
11,168,678
11,16794,26596
11,48575,71540
11,33377,44972
11,4,13
11,52,113
11,9253,16281
11,181,551
11,10643,18445
11,5,10
11,357,1301
11,30,104
11,208,904
11,21283,31453
11,36537,55778
11,8139,14156
11,70,196
11,239,818
11,2836,5277
11,203,816
11,1,2
11,7379,13665
11,1,1
11,21552,32717
11,956,3563
11,25,93
11,12600,20163
11,6365,11695
11,33499,44804
11,15726,26172
11,8454,14108
11,55,189
11,10858,19651
11,41759,61314
11,71,161
11,31894,43720
11,224,486
11,8408,14482
11,29561,42208
11,84,242
11,16045,25136
11,11840,19512
11,509,2302
11,36998,57836
11,70471,93368
11,33,63
11,1070,2031
11,43,177
11,6692,11697
11,37233,55363
11,21659,33083
11,74,152
11,24853,39831
11,12633,20230
11,75,224
11,37798,56555
11,7524,12705
11,3386,6665
11,12893,22012
11,275,851
11,16389,25714
11,35,105
11,76552,102519
11,24434,37387
11,148,415
11,5082,10257
11,72,248
11,8021,16244
11,4100,7303
11,9288,16650
11,4670,8288
11,379,1420
11,1347,2967
11,3034,7068
11,30134,45414
11,96,307
11,26,60
11,72,239
11,48932,66203
11,18,31
11,259,709
11,13830,22263
11,32,67
11,36609,53281
11,32603,47822
11,52,124
11,19715,33048
11,0,1
11,33276,50652
11,83,214
11,33,83
11,6206,11261
11,35325,48645
11,20693,29833
11,32309,49823
11,50738,66461
11,27,48
11,16779,27693
11,33934,48441
11,198,727
11,5761,9893
11,2888,5664
11,33844,46930
11,83,263
11,5665,10888
11,53,160
11,25374,37270
11,586,2075
11,75099,97770
11,38276,54314
11,95673,108618
11,12737,19134
11,47,168
11,17379,27619
11,98,261
11,14,32
11,17247,29898
11,34032,46077
11,39458,52088
11,6070,10493
11,3703,6860
11,23842,34634
11,27752,40360
11,0,1
11,37611,53006
11,14784,23369
11,170,500
11,151,593
11,58119,76839
11,573,1990
11,36656,44758
11,285,837
11,17163,26878
11,34105,45019
11,35890,48546
11,48573,63500
11,73644,90692
11,11132,20784
11,102,239
11,16714,24837
11,20023,31145
11,8261,13033
11,13837,22853
11,26140,38532
11,68,120
11,35,92
11,457,1869
11,11430,20185
11,315,1059
11,14427,21936
11,243,761
11,12851,20624
11,1279,4672
11,22123,32577
11,10035,16871
11,15722,24153
11,21,40
11,49,134
11,92,304
11,15269,23722
11,451,1659
11,67,237
11,19,62
11,65665,78783
11,0,1
11,40400,55278
11,16259,23379
11,36355,50260
11,75693,92120
11,30405,41874
11,62,137
11,11157,18059
11,36,95
11,12660,20978
11,262,976
11,398,1707
11,11583,18600
11,44,113
11,93,344
11,334,1540
11,70,240
11,3082,6613
11,29,75
11,18,53
11,113,598
11,0,1
11,13905,16677
11,20,47
11,15584,19526
11,35569,46449
11,26,56
11,18944,28010
11,26,46
11,16,41
11,106,290
11,84093,102318
11,55,113
11,105,287
11,30410,38073
11,22177,31309
11,11311,19419
11,31146,44263
11,412,1217
11,11,22
11,36192,44761
11,7688,15899
11,30889,36004
11,75479,92989
11,91,249
11,197,738
11,26,135
11,431,1535
11,114,384
